time,x,y
8.898,415.979,416.216
8.899,415.993,416.208
8.900,416.007,416.201
8.901,416.021,416.194
8.902,416.035,416.186
8.903,416.049,416.179
8.904,416.064,416.171
8.905,416.078,416.164
8.906,416.092,416.157
8.907,416.106,416.149
8.908,416.120,416.142
8.909,416.134,416.134
8.910,416.148,416.127
8.911,416.162,416.119
8.912,416.177,416.112
8.913,416.191,416.105
8.914,416.205,416.097
8.915,416.219,416.090
8.916,416.233,416.082
8.917,416.247,416.075
8.918,416.261,416.068
8.919,416.275,416.060
8.920,416.290,416.053
8.921,416.304,416.045
8.922,416.318,416.038
8.923,416.332,416.031
8.924,416.346,416.023
8.925,416.360,416.016
8.926,416.374,416.008
8.927,416.389,416.001
8.928,416.403,415.994
8.929,416.417,415.986
8.930,416.431,415.979
8.931,416.445,415.971
8.932,416.459,415.964
8.933,416.473,415.956
8.934,416.487,415.949
8.935,416.502,415.942
8.936,416.516,415.934
8.937,416.530,415.927
8.938,416.544,415.919
8.939,416.558,415.912
8.940,416.572,415.905
8.941,416.586,415.897
8.942,416.600,415.890
8.943,416.615,415.882
8.944,416.629,415.875
8.945,416.643,415.868
8.946,416.657,415.860
8.947,416.671,415.853
8.948,416.685,415.845
8.949,416.699,415.838
8.950,416.714,415.831
8.951,416.728,415.823
8.952,416.742,415.816
8.953,416.756,415.808
8.954,416.770,415.801
8.955,416.784,415.793
8.956,416.798,415.786
8.957,416.812,415.779
8.958,416.827,415.771
8.959,416.841,415.764
8.960,416.855,415.756
8.961,416.869,415.749
8.962,416.883,415.742
8.963,416.897,415.734
8.964,416.911,415.727
8.965,416.925,415.719
8.966,416.940,415.712
8.967,416.954,415.705
8.968,416.968,415.697
8.969,416.982,415.690
8.970,416.996,415.682
8.971,417.010,415.675
8.972,417.024,415.667
8.973,417.038,415.660
8.974,417.053,415.653
8.975,417.067,415.645
8.976,417.081,415.638
8.977,417.095,415.630
8.978,417.109,415.623
8.979,417.123,415.616
8.980,417.137,415.608
8.981,417.152,415.601
8.982,417.166,415.593
8.983,417.180,415.586
8.984,417.194,415.579
8.985,417.208,415.571
8.986,417.222,415.564
8.987,417.236,415.556
8.988,417.250,415.549
8.989,417.265,415.542
8.990,417.279,415.534
8.991,417.293,415.527
8.992,417.307,415.519
8.993,417.321,415.512
8.994,417.335,415.504
8.995,417.349,415.497
8.996,417.363,415.490
8.997,417.378,415.482
8.998,417.392,415.475
8.999,417.406,415.467
9.000,417.420,415.460
9.001,417.434,415.453
9.002,417.448,415.445
9.003,417.462,415.438
9.004,417.477,415.430
9.005,417.491,415.423
9.006,417.505,415.416
9.007,417.519,415.408
9.008,417.533,415.401
9.009,417.547,415.393
9.010,417.561,415.386
9.011,417.575,415.378
9.012,417.590,415.371
9.013,417.604,415.364
9.014,417.618,415.356
9.015,417.632,415.349
9.016,417.646,415.341
9.017,417.660,415.334
9.018,417.674,415.327
9.019,417.688,415.319
9.020,417.703,415.312
9.021,417.717,415.304
9.022,417.731,415.297
9.023,417.745,415.290
9.024,417.759,415.282
9.025,417.773,415.275
9.026,417.787,415.267
9.027,417.802,415.260
9.028,417.816,415.253
9.029,417.830,415.245
9.030,417.844,415.238
9.031,417.858,415.230
9.032,417.872,415.223
9.033,417.886,415.215
9.034,417.900,415.208
9.035,417.915,415.201
9.036,417.929,415.193
9.037,417.943,415.186
9.038,417.957,415.178
9.039,417.971,415.171
9.040,417.985,415.164
9.041,417.999,415.156
9.042,418.013,415.149
9.043,418.028,415.141
9.044,418.042,415.134
9.045,418.056,415.127
9.046,418.070,415.119
9.047,418.084,415.112
9.048,418.098,415.104
9.049,418.112,415.097
9.050,418.126,415.090
9.051,418.141,415.082
9.052,418.155,415.075
9.053,418.169,415.067
9.054,418.183,415.060
9.055,418.197,415.052
9.056,418.211,415.045
9.057,418.225,415.038
9.058,418.240,415.030
9.059,418.254,415.023
9.060,418.268,415.015
9.061,418.282,415.008
9.062,418.296,415.001
9.063,418.310,414.993
9.064,418.324,414.986
9.065,418.338,414.978
9.066,418.353,414.971
9.067,418.367,414.964
9.068,418.381,414.956
9.069,418.395,414.949
9.070,418.409,414.941
9.071,418.423,414.934
9.072,418.437,414.926
9.073,418.451,414.919
9.074,418.466,414.912
9.075,418.480,414.904
9.076,418.494,414.897
9.077,418.508,414.889
9.078,418.522,414.882
9.079,418.536,414.875
9.080,418.550,414.867
9.081,418.565,414.860
9.082,418.579,414.852
9.083,418.593,414.845
9.084,418.607,414.838
9.085,418.621,414.830
9.086,418.635,414.823
9.087,418.649,414.815
9.088,418.663,414.808
9.089,418.678,414.801
9.090,418.692,414.793
9.091,418.706,414.786
9.092,418.720,414.778
9.093,418.734,414.771
9.094,418.748,414.763
9.095,418.762,414.756
9.096,418.776,414.749
9.097,418.791,414.741
9.098,418.805,414.734
9.099,418.819,414.726
9.100,418.833,414.719
9.101,418.847,414.712
9.102,418.861,414.704
9.103,418.875,414.697
9.104,418.890,414.689
9.105,418.904,414.682
9.106,418.918,414.675
9.107,418.932,414.667
9.108,418.946,414.660
9.109,418.960,414.652
9.110,418.974,414.645
9.111,418.988,414.637
9.112,419.003,414.630
9.113,419.017,414.623
9.114,419.031,414.615
9.115,419.045,414.608
9.116,419.059,414.600
9.117,419.073,414.593
9.118,419.087,414.586
9.119,419.101,414.578
9.120,419.116,414.571
9.121,419.130,414.563
9.122,419.144,414.556
9.123,419.158,414.549
9.124,419.172,414.541
9.125,419.186,414.534
9.126,419.200,414.526
9.127,419.215,414.519
9.128,419.229,414.512
9.129,419.243,414.504
9.130,419.257,414.497
9.131,419.271,414.489
9.132,419.285,414.482
9.133,419.299,414.474
9.134,419.313,414.467
9.135,419.328,414.460
9.136,419.342,414.452
9.137,419.356,414.445
9.138,419.370,414.437
9.139,419.384,414.430
9.140,419.398,414.423
9.141,419.412,414.415
9.142,419.426,414.408
9.143,419.441,414.400
9.144,419.455,414.393
9.145,419.469,414.386
9.146,419.483,414.378
9.147,419.497,414.371
9.148,419.511,414.363
9.149,419.525,414.356
9.150,419.539,414.349
9.151,419.554,414.341
9.152,419.568,414.334
9.153,419.582,414.326
9.154,419.596,414.319
9.155,419.610,414.311
9.156,419.624,414.304
9.157,419.638,414.297
9.158,419.653,414.289
9.159,419.667,414.282
9.160,419.681,414.274
9.161,419.695,414.267
9.162,419.709,414.260
9.163,419.723,414.252
9.164,419.737,414.245
9.165,419.751,414.237
9.166,419.766,414.230
9.167,419.780,414.223
9.168,419.794,414.215
9.169,419.808,414.208
9.170,419.822,414.200
9.171,419.836,414.193
9.172,419.850,414.185
9.173,419.864,414.178
9.174,419.879,414.171
9.175,419.893,414.163
9.176,419.907,414.156
9.177,419.921,414.148
9.178,419.935,414.141
9.179,419.949,414.134
9.180,419.963,414.126
9.181,419.978,414.119
9.182,419.992,414.111
9.183,420.006,414.104
9.184,420.020,414.097
9.185,420.034,414.089
9.186,420.048,414.082
9.187,420.062,414.074
9.188,420.076,414.067
9.189,420.091,414.060
9.190,420.105,414.052
9.191,420.119,414.045
9.192,420.133,414.037
9.193,420.147,414.030
9.194,420.161,414.022
9.195,420.175,414.015
9.196,420.189,414.008
9.197,420.204,414.000
9.198,420.218,413.993
9.199,420.232,413.985
9.200,420.246,413.978
9.201,420.260,413.971
9.202,420.274,413.963
9.203,420.288,413.956
9.204,420.303,413.948
9.205,420.317,413.941
9.206,420.331,413.934
9.207,420.345,413.926
9.208,420.359,413.919
9.209,420.373,413.911
9.210,420.387,413.904
9.211,420.401,413.896
9.212,420.416,413.889
9.213,420.430,413.882
9.214,420.444,413.874
9.215,420.458,413.867
9.216,420.472,413.859
9.217,420.486,413.852
9.218,420.500,413.845
9.219,420.514,413.837
9.220,420.529,413.830
9.221,420.543,413.822
9.222,420.557,413.815
9.223,420.571,413.808
9.224,420.585,413.800
9.225,420.599,413.793
9.226,420.613,413.785
9.227,420.628,413.778
9.228,420.642,413.771
9.229,420.656,413.763
9.230,420.670,413.756
9.231,420.684,413.748
9.232,420.698,413.741
9.233,420.712,413.733
9.234,420.726,413.726
9.235,420.741,413.719
9.236,420.755,413.711
9.237,420.769,413.704
9.238,420.783,413.696
9.239,420.797,413.689
9.240,420.811,413.682
9.241,420.825,413.674
9.242,420.839,413.667
9.243,420.854,413.659
9.244,420.868,413.652
9.245,420.882,413.645
9.246,420.896,413.637
9.247,420.910,413.630
9.248,420.924,413.622
9.249,420.938,413.615
9.250,420.952,413.608
9.251,420.967,413.600
9.252,420.981,413.593
9.253,420.995,413.585
9.254,421.009,413.578
9.255,421.023,413.570
9.256,421.037,413.563
9.257,421.051,413.556
9.258,421.066,413.548
9.259,421.080,413.541
9.260,421.094,413.533
9.261,421.108,413.526
9.262,421.122,413.519
9.263,421.136,413.511
9.264,421.150,413.504
9.265,421.164,413.496
9.266,421.179,413.489
9.267,421.193,413.482
9.268,421.207,413.474
9.269,421.221,413.467
9.270,421.235,413.459
9.271,421.249,413.452
9.272,421.263,413.444
9.273,421.277,413.437
9.274,421.292,413.430
9.275,421.306,413.422
9.276,421.320,413.415
9.277,421.334,413.407
9.278,421.348,413.400
9.279,421.362,413.393
9.280,421.376,413.385
9.281,421.391,413.378
9.282,421.405,413.370
9.283,421.419,413.363
9.284,421.433,413.356
9.285,421.447,413.348
9.286,421.461,413.341
9.287,421.475,413.333
9.288,421.489,413.326
9.289,421.504,413.319
9.290,421.518,413.311
9.291,421.532,413.304
9.292,421.546,413.296
9.293,421.560,413.289
9.294,421.574,413.281
9.295,421.588,413.274
9.296,421.602,413.267
9.297,421.617,413.259
9.298,421.631,413.252
9.299,421.645,413.244
9.300,421.659,413.237
9.301,421.673,413.230
9.302,421.687,413.222
9.303,421.701,413.215
9.304,421.716,413.207
9.305,421.730,413.200
9.306,421.744,413.193
9.307,421.758,413.185
9.308,421.772,413.178
9.309,421.786,413.170
9.310,421.800,413.163
9.311,421.814,413.155
9.312,421.829,413.148
9.313,421.843,413.141
9.314,421.857,413.133
9.315,421.871,413.126
9.316,421.885,413.118
9.317,421.899,413.111
9.318,421.913,413.104
9.319,421.927,413.096
9.320,421.942,413.089
9.321,421.956,413.081
9.322,421.970,413.074
9.323,421.984,413.067
9.324,421.998,413.059
9.325,422.012,413.052
9.326,422.026,413.044
9.327,422.041,413.037
9.328,422.055,413.030
9.329,422.069,413.022
9.330,422.083,413.015
9.331,422.097,413.007
9.332,422.111,413.000
9.333,422.125,412.992
9.334,422.139,412.985
9.335,422.154,412.978
9.336,422.168,412.970
9.337,422.182,412.963
9.338,422.196,412.955
9.339,422.210,412.948
9.340,422.224,412.941
9.341,422.238,412.933
9.342,422.252,412.926
9.343,422.267,412.918
9.344,422.281,412.911
9.345,422.295,412.904
9.346,422.309,412.896
9.347,422.323,412.889
9.348,422.337,412.881
9.349,422.351,412.874
9.350,422.365,412.867
9.351,422.380,412.859
9.352,422.394,412.852
9.353,422.408,412.844
9.354,422.422,412.837
9.355,422.436,412.829
9.356,422.450,412.822
9.357,422.464,412.815
9.358,422.479,412.807
9.359,422.493,412.800
9.360,422.507,412.792
9.361,422.521,412.785
9.362,422.535,412.778
9.363,422.549,412.770
9.364,422.563,412.763
9.365,422.577,412.755
9.366,422.592,412.748
9.367,422.606,412.741
9.368,422.620,412.733
9.369,422.634,412.726
9.370,422.648,412.718
9.371,422.662,412.711
9.372,422.676,412.703
9.373,422.690,412.696
9.374,422.705,412.689
9.375,422.719,412.681
9.376,422.733,412.674
9.377,422.747,412.666
9.378,422.761,412.659
9.379,422.775,412.652
9.380,422.789,412.644
9.381,422.804,412.637
9.382,422.818,412.629
9.383,422.832,412.622
9.384,422.846,412.615
9.385,422.860,412.607
9.386,422.874,412.600
9.387,422.888,412.592
9.388,422.902,412.585
9.389,422.917,412.578
9.390,422.931,412.570
9.391,422.945,412.563
9.392,422.959,412.555
9.393,422.973,412.548
9.394,422.987,412.540
9.395,423.001,412.533
9.396,423.015,412.526
9.397,423.030,412.518
9.398,423.044,412.511
9.399,423.058,412.503
9.400,423.072,412.496
9.401,423.086,412.489
9.402,423.100,412.481
9.403,423.114,412.474
9.404,423.129,412.466
9.405,423.143,412.459
9.406,423.157,412.452
9.407,423.171,412.444
9.408,423.185,412.437
9.409,423.199,412.429
9.410,423.213,412.422
9.411,423.227,412.414
9.412,423.242,412.407
9.413,423.256,412.400
9.414,423.270,412.392
9.415,423.284,412.385
9.416,423.298,412.377
9.417,423.312,412.370
9.418,423.326,412.363
9.419,423.340,412.355
9.420,423.355,412.348
9.421,423.369,412.340
9.422,423.383,412.333
9.423,423.397,412.326
9.424,423.411,412.318
9.425,423.425,412.311
9.426,423.439,412.303
9.427,423.454,412.296
9.428,423.468,412.289
9.429,423.482,412.281
9.430,423.496,412.274
9.431,423.510,412.266
9.432,423.524,412.259
9.433,423.538,412.251
9.434,423.552,412.244
9.435,423.567,412.237
9.436,423.581,412.229
9.437,423.595,412.222
9.438,423.609,412.214
9.439,423.623,412.207
9.440,423.637,412.200
9.441,423.651,412.192
9.442,423.665,412.185
9.443,423.680,412.177
9.444,423.694,412.170
9.445,423.708,412.163
9.446,423.722,412.155
9.447,423.736,412.148
9.448,423.750,412.140
9.449,423.764,412.133
9.450,423.778,412.126
9.451,423.793,412.118
9.452,423.807,412.111
9.453,423.821,412.103
9.454,423.835,412.096
9.455,423.849,412.088
9.456,423.863,412.081
9.457,423.877,412.074
9.458,423.892,412.066
9.459,423.906,412.059
9.460,423.920,412.051
9.461,423.934,412.044
9.462,423.948,412.037
9.463,423.962,412.029
9.464,423.976,412.022
9.465,423.990,412.014
9.466,424.005,412.007
9.467,424.019,412.000
9.468,424.033,411.992
9.469,424.047,411.985
9.470,424.061,411.977
9.471,424.075,411.970
9.472,424.089,411.962
9.473,424.103,411.955
9.474,424.118,411.948
9.475,424.132,411.940
9.476,424.146,411.933
9.477,424.160,411.925
9.478,424.174,411.918
9.479,424.188,411.911
9.480,424.202,411.903
9.481,424.217,411.896
9.482,424.231,411.888
9.483,424.245,411.881
9.484,424.259,411.874
9.485,424.273,411.866
9.486,424.287,411.859
9.487,424.301,411.851
9.488,424.315,411.844
9.489,424.330,411.837
9.490,424.344,411.829
9.491,424.358,411.822
9.492,424.372,411.814
9.493,424.386,411.807
9.494,424.400,411.799
9.495,424.414,411.792
9.496,424.428,411.785
9.497,424.443,411.777
9.498,424.457,411.770
9.499,424.471,411.762
9.500,424.485,411.755
9.501,424.499,411.748
9.502,424.513,411.740
9.503,424.527,411.733
9.504,424.542,411.725
9.505,424.556,411.718
9.506,424.570,411.711
9.507,424.584,411.703
9.508,424.598,411.696
9.509,424.612,411.688
9.510,424.626,411.681
9.511,424.640,411.673
9.512,424.655,411.666
9.513,424.669,411.659
9.514,424.683,411.651
9.515,424.697,411.644
9.516,424.711,411.636
9.517,424.725,411.629
9.518,424.739,411.622
9.519,424.753,411.614
9.520,424.768,411.607
9.521,424.782,411.599
9.522,424.796,411.592
9.523,424.810,411.585
9.524,424.824,411.577
9.525,424.838,411.570
9.526,424.852,411.562
9.527,424.867,411.555
9.528,424.881,411.548
9.529,424.895,411.540
9.530,424.909,411.533
9.531,424.923,411.525
9.532,424.937,411.518
9.533,424.951,411.510
9.534,424.965,411.503
9.535,424.980,411.496
9.536,424.994,411.488
9.537,425.008,411.481
9.538,425.022,411.473
9.539,425.036,411.466
9.540,425.050,411.459
9.541,425.064,411.451
9.542,425.078,411.444
9.543,425.093,411.436
9.544,425.107,411.429
9.545,425.121,411.422
9.546,425.135,411.414
9.547,425.149,411.407
9.548,425.163,411.399
9.549,425.177,411.392
9.550,425.191,411.385
9.551,425.206,411.377
9.552,425.220,411.370
9.553,425.234,411.362
9.554,425.248,411.355
9.555,425.262,411.347
9.556,425.276,411.340
9.557,425.290,411.333
9.558,425.305,411.325
9.559,425.319,411.318
9.560,425.333,411.310
9.561,425.347,411.303
9.562,425.361,411.296
9.563,425.375,411.288
9.564,425.389,411.281
9.565,425.403,411.273
9.566,425.418,411.266
9.567,425.432,411.259
9.568,425.446,411.251
9.569,425.460,411.244
9.570,425.474,411.236
9.571,425.488,411.229
9.572,425.502,411.221
9.573,425.516,411.214
9.574,425.531,411.207
9.575,425.545,411.199
9.576,425.559,411.192
9.577,425.573,411.184
9.578,425.587,411.177
9.579,425.601,411.170
9.580,425.615,411.162
9.581,425.630,411.155
9.582,425.644,411.147
9.583,425.658,411.140
9.584,425.672,411.133
9.585,425.686,411.125
9.586,425.700,411.118
9.587,425.714,411.110
9.588,425.728,411.103
9.589,425.743,411.096
9.590,425.757,411.088
9.591,425.771,411.081
9.592,425.785,411.073
9.593,425.799,411.066
9.594,425.813,411.058
9.595,425.827,411.051
9.596,425.841,411.044
9.597,425.856,411.036
9.598,425.870,411.029
9.599,425.884,411.021
9.600,425.898,411.014
9.601,425.912,411.007
9.602,425.926,410.999
9.603,425.940,410.992
9.604,425.955,410.984
9.605,425.969,410.977
9.606,425.983,410.970
9.607,425.997,410.962
9.608,426.011,410.955
9.609,426.025,410.947
9.610,426.039,410.940
9.611,426.053,410.932
9.612,426.068,410.925
9.613,426.082,410.918
9.614,426.096,410.910
9.615,426.110,410.903
9.616,426.124,410.895
9.617,426.138,410.888
9.618,426.152,410.881
9.619,426.166,410.873
9.620,426.181,410.866
9.621,426.195,410.858
9.622,426.209,410.851
9.623,426.223,410.844
9.624,426.237,410.836
9.625,426.251,410.829
9.626,426.265,410.821
9.627,426.280,410.814
9.628,426.294,410.807
9.629,426.308,410.799
9.630,426.322,410.792
9.631,426.336,410.784
9.632,426.350,410.777
9.633,426.364,410.769
9.634,426.378,410.762
9.635,426.393,410.755
9.636,426.407,410.747
9.637,426.421,410.740
9.638,426.435,410.732
9.639,426.449,410.725
9.640,426.463,410.718
9.641,426.477,410.710
9.642,426.491,410.703
9.643,426.506,410.695
9.644,426.520,410.688
9.645,426.534,410.681
9.646,426.548,410.673
9.647,426.562,410.666
9.648,426.576,410.658
9.649,426.590,410.651
9.650,426.604,410.644
9.651,426.619,410.636
9.652,426.633,410.629
9.653,426.647,410.621
9.654,426.661,410.614
9.655,426.675,410.606
9.656,426.689,410.599
9.657,426.703,410.592
9.658,426.718,410.584
9.659,426.732,410.577
9.660,426.746,410.569
9.661,426.760,410.562
9.662,426.774,410.555
9.663,426.788,410.547
9.664,426.802,410.540
9.665,426.816,410.532
9.666,426.831,410.525
9.667,426.845,410.518
9.668,426.859,410.510
9.669,426.873,410.503
9.670,426.887,410.495
9.671,426.901,410.488
9.672,426.915,410.480
9.673,426.929,410.473
9.674,426.944,410.466
9.675,426.958,410.458
9.676,426.972,410.451
9.677,426.986,410.443
9.678,427.000,410.436
9.679,427.014,410.429
9.680,427.028,410.421
9.681,427.043,410.414
9.682,427.057,410.406
9.683,427.071,410.399
9.684,427.085,410.392
9.685,427.099,410.384
9.686,427.113,410.377
9.687,427.127,410.369
9.688,427.141,410.362
9.689,427.156,410.355
9.690,427.170,410.347
9.691,427.184,410.340
9.692,427.198,410.332
9.693,427.212,410.325
9.694,427.226,410.317
9.695,427.240,410.310
9.696,427.254,410.303
9.697,427.269,410.295
9.698,427.283,410.288
9.699,427.297,410.280
9.700,427.311,410.273
9.701,427.325,410.266
9.702,427.339,410.258
9.703,427.353,410.251
9.704,427.368,410.243
9.705,427.382,410.236
9.706,427.396,410.229
9.707,427.410,410.221
9.708,427.424,410.214
9.709,427.438,410.206
9.710,427.452,410.199
9.711,427.466,410.191
9.712,427.481,410.184
9.713,427.495,410.177
9.714,427.509,410.169
9.715,427.523,410.162
9.716,427.537,410.154
9.717,427.551,410.147
9.718,427.565,410.140
9.719,427.579,410.132
9.720,427.594,410.125
9.721,427.608,410.117
9.722,427.622,410.110
9.723,427.636,410.103
9.724,427.650,410.095
9.725,427.664,410.088
9.726,427.678,410.080
9.727,427.693,410.073
9.728,427.707,410.066
9.729,427.721,410.058
9.730,427.735,410.051
9.731,427.749,410.043
9.732,427.763,410.036
9.733,427.777,410.028
9.734,427.791,410.021
9.735,427.806,410.014
9.736,427.820,410.006
9.737,427.834,409.999
9.738,427.848,409.991
9.739,427.862,409.984
9.740,427.876,409.977
9.741,427.890,409.969
9.742,427.904,409.962
9.743,427.919,409.954
9.744,427.933,409.947
9.745,427.947,409.940
9.746,427.961,409.932
9.747,427.975,409.925
9.748,427.989,409.917
9.749,428.003,409.910
9.750,428.017,409.903
9.751,428.032,409.895
9.752,428.046,409.888
9.753,428.060,409.880
9.754,428.074,409.873
9.755,428.088,409.865
9.756,428.102,409.858
9.757,428.116,409.851
9.758,428.131,409.843
9.759,428.145,409.836
9.760,428.159,409.828
9.761,428.173,409.821
9.762,428.187,409.814
9.763,428.201,409.806
9.764,428.215,409.799
9.765,428.229,409.791
9.766,428.244,409.784
9.767,428.258,409.777
9.768,428.272,409.769
9.769,428.286,409.762
9.770,428.300,409.754
9.771,428.314,409.747
9.772,428.328,409.739
9.773,428.342,409.732
9.774,428.357,409.725
9.775,428.371,409.717
9.776,428.385,409.710
9.777,428.399,409.702
