time,imsi,cellId,isServingCell?,RSRP(dBm),RSRQ(dB)
5.986,1,4,0,-59.622,-7.734
5.986,1,5,0,-75.259,-23.371
5.986,1,6,0,-85.677,-33.789
5.986,1,7,1,-58.143,-6.255
5.986,1,8,0,-87.908,-36.020
5.986,1,9,0,-87.908,-36.020
5.986,2,1,0,-59.852,-12.332
5.986,2,2,0,-80.496,-32.976
5.986,2,3,0,-87.312,-39.792
5.986,2,4,0,-69.014,-21.495
5.986,2,5,0,-56.438,-8.918
5.986,2,6,0,-81.412,-33.893
5.986,2,7,1,-52.687,-5.168
5.986,2,8,0,-81.520,-34.001
5.986,2,9,0,-80.496,-32.976
5.991,1,1,0,-62.403,-10.513
5.991,1,2,0,-90.071,-38.181
5.991,1,3,0,-91.319,-39.429
5.991,1,4,0,-59.625,-7.735
5.991,1,5,0,-75.261,-23.372
5.991,1,6,0,-85.679,-33.789
5.991,1,7,1,-58.144,-6.254
5.991,1,8,0,-87.909,-36.020
5.991,1,9,0,-87.909,-36.020
5.991,2,1,0,-59.851,-12.330
5.991,2,2,0,-80.500,-32.979
5.991,2,3,0,-87.313,-39.791
5.991,2,4,0,-69.006,-21.484
5.991,2,5,0,-56.442,-8.920
5.991,2,6,0,-81.412,-33.890
5.991,2,7,1,-52.689,-5.168
5.991,2,8,0,-81.523,-34.001
5.991,2,9,0,-80.498,-32.976
5.996,1,1,0,-62.404,-10.513
5.996,1,2,0,-90.070,-38.179
5.996,1,3,0,-91.320,-39.429
5.996,1,4,0,-59.627,-7.736
5.996,1,5,0,-75.264,-23.372
5.996,1,6,0,-85.682,-33.790
5.996,1,7,1,-58.145,-6.254
5.996,1,8,0,-87.910,-36.019
5.996,1,9,0,-87.910,-36.019
5.996,2,1,0,-59.851,-12.327
5.996,2,2,0,-80.505,-32.981
5.996,2,3,0,-87.314,-39.790
5.996,2,4,0,-68.997,-21.473
5.996,2,5,0,-56.446,-8.922
5.996,2,6,0,-81.412,-33.888
5.996,2,7,1,-52.692,-5.168
5.996,2,8,0,-81.525,-34.001
5.996,2,9,0,-80.500,-32.976
6.001,1,1,0,-62.406,-10.513
6.001,1,2,0,-90.070,-38.177
6.001,1,3,0,-91.321,-39.428
6.001,1,4,0,-59.630,-7.737
6.001,1,5,0,-75.266,-23.373
6.001,1,6,0,-85.684,-33.791
6.001,1,7,1,-58.146,-6.253
6.001,1,8,0,-87.912,-36.019
6.001,1,9,0,-87.912,-36.019
6.001,2,1,0,-59.851,-12.325
6.001,2,2,0,-80.510,-32.983
6.001,2,3,0,-87.315,-39.789
6.001,2,4,0,-68.988,-21.462
6.001,2,5,0,-56.450,-8.924
6.001,2,6,0,-81.411,-33.885
6.001,2,7,1,-52.694,-5.168
6.001,2,8,0,-81.527,-34.001
6.001,2,9,0,-80.502,-32.976
6.006,1,1,0,-62.405,-10.513
6.006,1,2,0,-90.075,-38.182
6.006,1,3,0,-91.321,-39.429
6.006,1,4,0,-59.626,-7.734
6.006,1,5,0,-75.273,-23.380
6.006,1,6,0,-85.684,-33.791
6.006,1,7,1,-58.148,-6.255
6.006,1,8,0,-87.913,-36.020
6.006,1,9,0,-87.913,-36.020
6.006,2,1,0,-59.853,-12.327
6.006,2,2,0,-80.508,-32.982
6.006,2,3,0,-87.316,-39.790
6.006,2,4,0,-68.989,-21.462
6.006,2,5,0,-56.453,-8.927
6.006,2,6,0,-81.414,-33.887
6.006,2,7,1,-52.692,-5.166
6.006,2,8,0,-81.528,-34.001
6.006,2,9,0,-80.513,-32.986
6.011,1,1,0,-62.405,-10.512
6.011,1,2,0,-90.080,-38.187
6.011,1,3,0,-91.322,-39.430
6.011,1,4,0,-59.623,-7.731
6.011,1,5,0,-75.279,-23.387
6.011,1,6,0,-85.683,-33.791
6.011,1,7,1,-58.149,-6.257
6.011,1,8,0,-87.914,-36.022
6.011,1,9,0,-87.914,-36.022
6.011,2,1,0,-59.855,-12.329
6.011,2,2,0,-80.507,-32.980
6.011,2,3,0,-87.317,-39.791
6.011,2,4,0,-68.989,-21.462
6.011,2,5,0,-56.457,-8.930
6.011,2,6,0,-81.416,-33.889
6.011,2,7,1,-52.691,-5.164
6.011,2,8,0,-81.528,-34.001
6.011,2,9,0,-80.524,-32.997
6.016,1,1,0,-62.404,-10.512
6.016,1,2,0,-90.084,-38.192
6.016,1,3,0,-91.322,-39.430
6.016,1,4,0,-59.620,-7.728
6.016,1,5,0,-75.286,-23.394
6.016,1,6,0,-85.683,-33.791
6.016,1,7,1,-58.151,-6.259
6.016,1,8,0,-87.915,-36.024
6.016,1,9,0,-87.915,-36.024
6.016,2,1,0,-59.857,-12.331
6.016,2,2,0,-80.506,-32.979
6.016,2,3,0,-87.319,-39.792
6.016,2,4,0,-68.989,-21.462
6.016,2,5,0,-56.460,-8.933
6.016,2,6,0,-81.418,-33.892
6.016,2,7,1,-52.689,-5.162
6.016,2,8,0,-81.528,-34.002
6.016,2,9,0,-80.535,-33.008
6.021,1,1,0,-62.403,-10.512
6.021,1,2,0,-90.089,-38.198
6.021,1,3,0,-91.322,-39.431
6.021,1,4,0,-59.617,-7.725
6.021,1,5,0,-75.293,-23.401
6.021,1,6,0,-85.683,-33.792
6.021,1,7,1,-58.152,-6.261
6.021,1,8,0,-87.917,-36.025
6.021,1,9,0,-87.917,-36.025
6.021,2,1,0,-59.860,-12.333
6.021,2,2,0,-80.504,-32.978
6.021,2,3,0,-87.320,-39.794
6.021,2,4,0,-68.989,-21.462
6.021,2,5,0,-56.463,-8.937
6.021,2,6,0,-81.420,-33.894
6.021,2,7,1,-52.687,-5.160
6.021,2,8,0,-81.529,-34.002
6.021,2,9,0,-80.546,-33.019
6.026,1,1,0,-62.403,-10.512
6.026,1,2,0,-90.094,-38.203
6.026,1,3,0,-91.323,-39.432
6.026,1,4,0,-59.614,-7.723
6.026,1,5,0,-75.299,-23.408
6.026,1,6,0,-85.683,-33.792
6.026,1,7,1,-58.154,-6.263
6.026,1,8,0,-87.918,-36.027
6.026,1,9,0,-87.918,-36.027
6.026,2,1,0,-59.862,-12.335
6.026,2,2,0,-80.503,-32.976
6.026,2,3,0,-87.321,-39.795
6.026,2,4,0,-68.989,-21.462
6.026,2,5,0,-56.467,-8.940
6.026,2,6,0,-81.423,-33.896
6.026,2,7,1,-52.685,-5.159
6.026,2,8,0,-81.529,-34.002
6.026,2,9,0,-80.557,-33.030
6.031,1,1,0,-62.402,-10.512
6.031,1,2,0,-90.098,-38.208
6.031,1,3,0,-91.323,-39.432
6.031,1,4,0,-59.610,-7.720
6.031,1,5,0,-75.306,-23.415
6.031,1,6,0,-85.683,-33.792
6.031,1,7,1,-58.156,-6.265
6.031,1,8,0,-87.919,-36.028
6.031,1,9,0,-87.919,-36.028
6.031,2,1,0,-59.864,-12.337
6.031,2,2,0,-80.501,-32.975
6.031,2,3,0,-87.323,-39.796
6.031,2,4,0,-68.989,-21.462
6.031,2,5,0,-56.470,-8.943
6.031,2,6,0,-81.425,-33.898
6.031,2,7,1,-52.684,-5.157
6.031,2,8,0,-81.529,-34.002
6.031,2,9,0,-80.568,-33.041
6.036,1,1,0,-62.402,-10.511
6.036,1,2,0,-90.103,-38.213
6.036,1,3,0,-91.323,-39.433
6.036,1,4,0,-59.607,-7.717
6.036,1,5,0,-75.312,-23.422
6.036,1,6,0,-85.683,-33.792
6.036,1,7,1,-58.157,-6.267
6.036,1,8,0,-87.920,-36.030
6.036,1,9,0,-87.920,-36.030
6.036,2,1,0,-59.866,-12.339
6.036,2,2,0,-80.500,-32.973
6.036,2,3,0,-87.324,-39.797
6.036,2,4,0,-68.989,-21.462
6.036,2,5,0,-56.474,-8.947
6.036,2,6,0,-81.427,-33.900
6.036,2,7,1,-52.682,-5.155
6.036,2,8,0,-81.530,-34.003
6.036,2,9,0,-80.579,-33.052
6.041,1,1,0,-62.401,-10.511
6.041,1,2,0,-90.108,-38.218
6.041,1,3,0,-91.323,-39.434
6.041,1,4,0,-59.604,-7.714
6.041,1,5,0,-75.319,-23.429
6.041,1,6,0,-85.682,-33.792
6.041,1,7,1,-58.159,-6.269
6.041,1,8,0,-87.921,-36.032
6.041,1,9,0,-87.921,-36.032
6.041,2,1,0,-59.868,-12.341
6.041,2,2,0,-80.499,-32.972
6.041,2,3,0,-87.325,-39.798
6.041,2,4,0,-68.989,-21.462
6.041,2,5,0,-56.477,-8.950
6.041,2,6,0,-81.430,-33.903
6.041,2,7,1,-52.680,-5.153
6.041,2,8,0,-81.530,-34.003
6.041,2,9,0,-80.590,-33.063
6.046,1,1,0,-62.401,-10.511
6.046,1,2,0,-90.113,-38.223
6.046,1,3,0,-91.324,-39.434
6.046,1,4,0,-59.601,-7.711
6.046,1,5,0,-75.325,-23.435
6.046,1,6,0,-85.682,-33.793
6.046,1,7,1,-58.160,-6.271
6.046,1,8,0,-87.923,-36.033
6.046,1,9,0,-87.923,-36.033
6.046,2,1,0,-59.871,-12.343
6.046,2,2,0,-80.497,-32.970
6.046,2,3,0,-87.327,-39.800
6.046,2,4,0,-68.989,-21.462
6.046,2,5,0,-56.480,-8.953
6.046,2,6,0,-81.432,-33.905
6.046,2,7,1,-52.678,-5.151
6.046,2,8,0,-81.530,-34.003
6.046,2,9,0,-80.601,-33.074
6.051,1,1,0,-62.400,-10.511
6.051,1,2,0,-90.117,-38.228
6.051,1,3,0,-91.324,-39.435
6.051,1,4,0,-59.598,-7.708
6.051,1,5,0,-75.331,-23.442
6.051,1,6,0,-85.682,-33.793
6.051,1,7,1,-58.162,-6.273
6.051,1,8,0,-87.924,-36.035
6.051,1,9,0,-87.924,-36.035
6.051,2,1,0,-59.873,-12.346
6.051,2,2,0,-80.496,-32.969
6.051,2,3,0,-87.328,-39.801
6.051,2,4,0,-68.989,-21.462
6.051,2,5,0,-56.484,-8.957
6.051,2,6,0,-81.434,-33.907
6.051,2,7,1,-52.677,-5.150
6.051,2,8,0,-81.531,-34.003
6.051,2,9,0,-80.613,-33.085
6.056,1,1,0,-62.400,-10.511
6.056,1,2,0,-90.122,-38.233
6.056,1,3,0,-91.324,-39.435
6.056,1,4,0,-59.594,-7.706
6.056,1,5,0,-75.338,-23.449
6.056,1,6,0,-85.682,-33.793
6.056,1,7,1,-58.164,-6.275
6.056,1,8,0,-87.925,-36.036
6.056,1,9,0,-87.925,-36.036
6.056,2,1,0,-59.875,-12.348
6.056,2,2,0,-80.495,-32.967
6.056,2,3,0,-87.329,-39.802
6.056,2,4,0,-68.989,-21.462
6.056,2,5,0,-56.487,-8.960
6.056,2,6,0,-81.437,-33.909
6.056,2,7,1,-52.675,-5.148
6.056,2,8,0,-81.531,-34.004
6.056,2,9,0,-80.624,-33.096
6.061,1,1,0,-62.399,-10.510
6.061,1,2,0,-90.127,-38.238
6.061,1,3,0,-91.325,-39.436
6.061,1,4,0,-59.591,-7.703
6.061,1,5,0,-75.344,-23.456
6.061,1,6,0,-85.682,-33.793
6.061,1,7,1,-58.165,-6.277
6.061,1,8,0,-87.926,-36.038
6.061,1,9,0,-87.926,-36.038
6.061,2,1,0,-59.877,-12.350
6.061,2,2,0,-80.493,-32.966
6.061,2,3,0,-87.331,-39.803
6.061,2,4,0,-68.989,-21.462
6.061,2,5,0,-56.490,-8.963
6.061,2,6,0,-81.439,-33.911
6.061,2,7,1,-52.673,-5.146
6.061,2,8,0,-81.531,-34.004
6.061,2,9,0,-80.634,-33.107
6.066,1,1,0,-62.398,-10.510
6.066,1,2,0,-90.132,-38.244
6.066,1,3,0,-91.325,-39.437
6.066,1,4,0,-59.588,-7.700
6.066,1,5,0,-75.351,-23.463
6.066,1,6,0,-85.682,-33.793
6.066,1,7,1,-58.167,-6.279
6.066,1,8,0,-87.927,-36.039
6.066,1,9,0,-87.927,-36.039
6.066,2,1,0,-59.879,-12.352
6.066,2,2,0,-80.492,-32.964
6.066,2,3,0,-87.332,-39.804
6.066,2,4,0,-68.989,-21.462
6.066,2,5,0,-56.494,-8.966
6.066,2,6,0,-81.441,-33.914
6.066,2,7,1,-52.672,-5.144
6.066,2,8,0,-81.532,-34.004
6.066,2,9,0,-80.645,-33.117
6.071,1,1,0,-62.398,-10.510
6.071,1,2,0,-90.136,-38.249
6.071,1,3,0,-91.325,-39.437
6.071,1,4,0,-59.585,-7.697
6.071,1,5,0,-75.357,-23.470
6.071,1,6,0,-85.681,-33.794
6.071,1,7,1,-58.168,-6.281
6.071,1,8,0,-87.929,-36.041
6.071,1,9,0,-87.929,-36.041
6.071,2,1,0,-59.881,-12.354
6.071,2,2,0,-80.490,-32.963
6.071,2,3,0,-87.333,-39.805
6.071,2,4,0,-68.989,-21.462
6.071,2,5,0,-56.497,-8.970
6.071,2,6,0,-81.443,-33.916
6.071,2,7,1,-52.670,-5.143
6.071,2,8,0,-81.532,-34.004
6.071,2,9,0,-80.655,-33.128
6.076,1,1,0,-62.397,-10.510
6.076,1,2,0,-90.141,-38.254
6.076,1,3,0,-91.326,-39.438
6.076,1,4,0,-59.582,-7.694
6.076,1,5,0,-75.364,-23.476
6.076,1,6,0,-85.681,-33.794
6.076,1,7,1,-58.170,-6.283
6.076,1,8,0,-87.930,-36.042
6.076,1,9,0,-87.930,-36.042
6.076,2,1,0,-59.884,-12.356
6.076,2,2,0,-80.489,-32.961
6.076,2,3,0,-87.334,-39.807
6.076,2,4,0,-68.989,-21.462
6.076,2,5,0,-56.501,-8.973
6.076,2,6,0,-81.446,-33.918
6.076,2,7,1,-52.668,-5.141
6.076,2,8,0,-81.532,-34.004
6.076,2,9,0,-80.666,-33.138
6.081,1,1,0,-62.397,-10.510
6.081,1,2,0,-90.146,-38.259
6.081,1,3,0,-91.326,-39.439
6.081,1,4,0,-59.578,-7.691
6.081,1,5,0,-75.370,-23.483
6.081,1,6,0,-85.681,-33.794
6.081,1,7,1,-58.172,-6.285
6.081,1,8,0,-87.931,-36.044
6.081,1,9,0,-87.931,-36.044
6.081,2,1,0,-59.886,-12.358
6.081,2,2,0,-80.488,-32.960
6.081,2,3,0,-87.336,-39.808
6.081,2,4,0,-68.990,-21.462
6.081,2,5,0,-56.504,-8.976
6.081,2,6,0,-81.448,-33.920
6.081,2,7,1,-52.667,-5.139
6.081,2,8,0,-81.532,-34.005
6.081,2,9,0,-80.677,-33.149
6.086,1,1,0,-62.396,-10.510
6.086,1,2,0,-90.151,-38.264
6.086,1,3,0,-91.326,-39.439
6.086,1,4,0,-59.575,-7.689
6.086,1,5,0,-75.377,-23.490
6.086,1,6,0,-85.681,-33.794
6.086,1,7,1,-58.173,-6.287
6.086,1,8,0,-87.932,-36.046
6.086,1,9,0,-87.932,-36.046
6.086,2,1,0,-59.888,-12.360
6.086,2,2,0,-80.486,-32.958
6.086,2,3,0,-87.337,-39.809
6.086,2,4,0,-68.990,-21.462
6.086,2,5,0,-56.507,-8.979
6.086,2,6,0,-81.450,-33.922
6.086,2,7,1,-52.665,-5.137
6.086,2,8,0,-81.533,-34.005
6.086,2,9,0,-80.687,-33.159
6.091,1,1,0,-62.396,-10.509
6.091,1,2,0,-90.156,-38.269
6.091,1,3,0,-91.326,-39.440
6.091,1,4,0,-59.572,-7.686
6.091,1,5,0,-75.383,-23.497
6.091,1,6,0,-85.681,-33.794
6.091,1,7,1,-58.175,-6.289
6.091,1,8,0,-87.933,-36.047
6.091,1,9,0,-87.933,-36.047
6.091,2,1,0,-59.890,-12.362
6.091,2,2,0,-80.485,-32.957
6.091,2,3,0,-87.338,-39.810
6.091,2,4,0,-68.990,-21.462
6.091,2,5,0,-56.510,-8.982
6.091,2,6,0,-81.453,-33.925
6.091,2,7,1,-52.664,-5.136
6.091,2,8,0,-81.533,-34.005
6.091,2,9,0,-80.698,-33.170
6.096,1,1,0,-62.395,-10.509
6.096,1,2,0,-90.160,-38.274
6.096,1,3,0,-91.327,-39.441
6.096,1,4,0,-59.569,-7.683
6.096,1,5,0,-75.390,-23.504
6.096,1,6,0,-85.680,-33.794
6.096,1,7,1,-58.177,-6.291
6.096,1,8,0,-87.935,-36.049
6.096,1,9,0,-87.935,-36.049
6.096,2,1,0,-59.892,-12.364
6.096,2,2,0,-80.483,-32.955
6.096,2,3,0,-87.340,-39.812
6.096,2,4,0,-68.990,-21.462
6.096,2,5,0,-56.514,-8.986
6.096,2,6,0,-81.455,-33.927
6.096,2,7,1,-52.662,-5.134
6.096,2,8,0,-81.533,-34.005
6.096,2,9,0,-80.708,-33.180
6.101,1,1,0,-62.395,-10.509
6.101,1,2,0,-90.165,-38.279
6.101,1,3,0,-91.327,-39.441
6.101,1,4,0,-59.566,-7.680
6.101,1,5,0,-75.396,-23.511
6.101,1,6,0,-85.680,-33.794
6.101,1,7,1,-58.178,-6.293
6.101,1,8,0,-87.936,-36.050
6.101,1,9,0,-87.936,-36.050
6.101,2,1,0,-59.894,-12.366
6.101,2,2,0,-80.482,-32.954
6.101,2,3,0,-87.341,-39.813
6.101,2,4,0,-68.990,-21.462
6.101,2,5,0,-56.517,-8.989
6.101,2,6,0,-81.457,-33.929
6.101,2,7,1,-52.660,-5.132
6.101,2,8,0,-81.534,-34.005
6.101,2,9,0,-80.719,-33.191
6.106,1,1,0,-62.394,-10.509
6.106,1,2,0,-90.170,-38.285
6.106,1,3,0,-91.327,-39.442
6.106,1,4,0,-59.563,-7.677
6.106,1,5,0,-75.403,-23.518
6.106,1,6,0,-85.680,-33.795
6.106,1,7,1,-58.180,-6.294
6.106,1,8,0,-87.937,-36.052
6.106,1,9,0,-87.937,-36.052
6.106,2,1,0,-59.897,-12.368
6.106,2,2,0,-80.481,-32.952
6.106,2,3,0,-87.342,-39.814
6.106,2,4,0,-68.990,-21.462
6.106,2,5,0,-56.521,-8.992
6.106,2,6,0,-81.459,-33.931
6.106,2,7,1,-52.659,-5.130
6.106,2,8,0,-81.534,-34.006
6.106,2,9,0,-80.730,-33.201
6.111,1,1,0,-62.393,-10.509
6.111,1,2,0,-90.175,-38.290
6.111,1,3,0,-91.328,-39.443
6.111,1,4,0,-59.559,-7.675
6.111,1,5,0,-75.409,-23.524
6.111,1,6,0,-85.680,-33.795
6.111,1,7,1,-58.181,-6.296
6.111,1,8,0,-87.938,-36.054
6.111,1,9,0,-87.938,-36.054
6.111,2,1,0,-59.899,-12.370
6.111,2,2,0,-80.479,-32.951
6.111,2,3,0,-87.344,-39.815
6.111,2,4,0,-68.990,-21.462
6.111,2,5,0,-56.524,-8.995
6.111,2,6,0,-81.462,-33.933
6.111,2,7,1,-52.657,-5.129
6.111,2,8,0,-81.534,-34.006
6.111,2,9,0,-80.740,-33.212
6.116,1,1,0,-62.393,-10.508
6.116,1,2,0,-90.179,-38.295
6.116,1,3,0,-91.328,-39.443
6.116,1,4,0,-59.556,-7.672
6.116,1,5,0,-75.416,-23.531
6.116,1,6,0,-85.680,-33.795
6.116,1,7,1,-58.183,-6.299
6.116,1,8,0,-87.940,-36.055
6.116,1,9,0,-87.940,-36.055
6.116,2,1,0,-59.901,-12.372
6.116,2,2,0,-80.478,-32.949
6.116,2,3,0,-87.345,-39.816
6.116,2,4,0,-68.990,-21.462
6.116,2,5,0,-56.527,-8.999
6.116,2,6,0,-81.464,-33.935
6.116,2,7,1,-52.655,-5.127
6.116,2,8,0,-81.535,-34.006
6.116,2,9,0,-80.751,-33.223
6.121,1,1,0,-62.392,-10.508
6.121,1,2,0,-90.184,-38.300
6.121,1,3,0,-91.328,-39.444
6.121,1,4,0,-59.553,-7.669
6.121,1,5,0,-75.422,-23.538
6.121,1,6,0,-85.679,-33.795
6.121,1,7,1,-58.185,-6.301
6.121,1,8,0,-87.941,-36.057
6.121,1,9,0,-87.941,-36.057
6.121,2,1,0,-59.903,-12.374
6.121,2,2,0,-80.477,-32.948
6.121,2,3,0,-87.346,-39.817
6.121,2,4,0,-68.990,-21.462
6.121,2,5,0,-56.531,-9.002
6.121,2,6,0,-81.466,-33.938
6.121,2,7,1,-52.654,-5.125
6.121,2,8,0,-81.535,-34.006
6.121,2,9,0,-80.762,-33.233
6.126,1,1,0,-62.392,-10.508
6.126,1,2,0,-90.189,-38.305
6.126,1,3,0,-91.328,-39.445
6.126,1,4,0,-59.550,-7.666
6.126,1,5,0,-75.429,-23.545
6.126,1,6,0,-85.679,-33.795
6.126,1,7,1,-58.186,-6.302
6.126,1,8,0,-87.942,-36.058
6.126,1,9,0,-87.942,-36.058
6.126,2,1,0,-59.905,-12.376
6.126,2,2,0,-80.475,-32.946
6.126,2,3,0,-87.347,-39.819
6.126,2,4,0,-68.990,-21.462
6.126,2,5,0,-56.534,-9.005
6.126,2,6,0,-81.469,-33.940
6.126,2,7,1,-52.652,-5.123
6.126,2,8,0,-81.535,-34.007
6.126,2,9,0,-80.773,-33.244
6.131,1,1,0,-62.391,-10.508
6.131,1,2,0,-90.194,-38.310
6.131,1,3,0,-91.329,-39.445
6.131,1,4,0,-59.547,-7.663
6.131,1,5,0,-75.436,-23.552
6.131,1,6,0,-85.679,-33.796
6.131,1,7,1,-58.188,-6.304
6.131,1,8,0,-87.943,-36.060
6.131,1,9,0,-87.943,-36.060
6.131,2,1,0,-59.907,-12.378
6.131,2,2,0,-80.474,-32.945
6.131,2,3,0,-87.349,-39.820
6.131,2,4,0,-68.990,-21.461
6.131,2,5,0,-56.537,-9.008
6.131,2,6,0,-81.471,-33.942
6.131,2,7,1,-52.651,-5.122
6.131,2,8,0,-81.536,-34.007
6.131,2,9,0,-80.783,-33.254
6.136,1,1,0,-62.391,-10.508
6.136,1,2,0,-90.199,-38.316
6.136,1,3,0,-91.329,-39.446
6.136,1,4,0,-59.544,-7.661
6.136,1,5,0,-75.442,-23.559
6.136,1,6,0,-85.679,-33.796
6.136,1,7,1,-58.189,-6.306
6.136,1,8,0,-87.944,-36.061
6.136,1,9,0,-87.944,-36.061
6.136,2,1,0,-59.910,-12.381
6.136,2,2,0,-80.473,-32.944
6.136,2,3,0,-87.350,-39.821
6.136,2,4,0,-68.991,-21.462
6.136,2,5,0,-56.541,-9.012
6.136,2,6,0,-81.473,-33.944
6.136,2,7,1,-52.649,-5.120
6.136,2,8,0,-81.536,-34.007
6.136,2,9,0,-80.794,-33.265
6.141,1,1,0,-62.390,-10.507
6.141,1,2,0,-90.203,-38.321
6.141,1,3,0,-91.329,-39.447
6.141,1,4,0,-59.540,-7.658
6.141,1,5,0,-75.449,-23.566
6.141,1,6,0,-85.679,-33.796
6.141,1,7,1,-58.191,-6.308
6.141,1,8,0,-87.946,-36.063
6.141,1,9,0,-87.946,-36.063
6.141,2,1,0,-59.912,-12.383
6.141,2,2,0,-80.471,-32.942
6.141,2,3,0,-87.351,-39.822
6.141,2,4,0,-68.991,-21.461
6.141,2,5,0,-56.544,-9.015
6.141,2,6,0,-81.475,-33.946
6.141,2,7,1,-52.647,-5.118
6.141,2,8,0,-81.536,-34.007
6.141,2,9,0,-80.805,-33.276
6.146,1,1,0,-62.389,-10.507
6.146,1,2,0,-90.208,-38.326
6.146,1,3,0,-91.330,-39.448
6.146,1,4,0,-59.537,-7.655
6.146,1,5,0,-75.455,-23.573
6.146,1,6,0,-85.678,-33.796
6.146,1,7,1,-58.192,-6.310
6.146,1,8,0,-87.947,-36.065
6.146,1,9,0,-87.947,-36.065
6.146,2,1,0,-59.914,-12.385
6.146,2,2,0,-80.470,-32.941
6.146,2,3,0,-87.352,-39.823
6.146,2,4,0,-68.991,-21.462
6.146,2,5,0,-56.547,-9.018
6.146,2,6,0,-81.478,-33.949
6.146,2,7,1,-52.646,-5.116
6.146,2,8,0,-81.537,-34.007
6.146,2,9,0,-80.816,-33.286
6.151,1,1,0,-62.389,-10.507
6.151,1,2,0,-90.213,-38.331
6.151,1,3,0,-91.330,-39.448
6.151,1,4,0,-59.534,-7.652
6.151,1,5,0,-75.462,-23.580
6.151,1,6,0,-85.678,-33.797
6.151,1,7,1,-58.194,-6.312
6.151,1,8,0,-87.948,-36.066
6.151,1,9,0,-87.948,-36.066
6.151,2,1,0,-59.916,-12.387
6.151,2,2,0,-80.468,-32.939
6.151,2,3,0,-87.354,-39.824
6.151,2,4,0,-68.991,-21.461
6.151,2,5,0,-56.551,-9.021
6.151,2,6,0,-81.480,-33.951
6.151,2,7,1,-52.644,-5.115
6.151,2,8,0,-81.537,-34.008
6.151,2,9,0,-80.826,-33.297
6.156,1,1,0,-62.388,-10.507
6.156,1,2,0,-90.218,-38.336
6.156,1,3,0,-91.330,-39.449
6.156,1,4,0,-59.531,-7.649
6.156,1,5,0,-75.468,-23.587
6.156,1,6,0,-85.678,-33.797
6.156,1,7,1,-58.196,-6.314
6.156,1,8,0,-87.949,-36.068
6.156,1,9,0,-87.949,-36.068
6.156,2,1,0,-59.918,-12.389
6.156,2,2,0,-80.467,-32.938
6.156,2,3,0,-87.355,-39.825
6.156,2,4,0,-68.991,-21.462
6.156,2,5,0,-56.554,-9.025
6.156,2,6,0,-81.482,-33.953
6.156,2,7,1,-52.642,-5.113
6.156,2,8,0,-81.537,-34.008
6.156,2,9,0,-80.837,-33.308
6.161,1,1,0,-62.388,-10.507
6.161,1,2,0,-90.223,-38.341
6.161,1,3,0,-91.331,-39.449
6.161,1,4,0,-59.528,-7.647
6.161,1,5,0,-75.475,-23.594
6.161,1,6,0,-85.678,-33.797
6.161,1,7,1,-58.198,-6.316
6.161,1,8,0,-87.951,-36.069
6.161,1,9,0,-87.951,-36.069
6.161,2,1,0,-59.920,-12.391
6.161,2,2,0,-80.466,-32.936
6.161,2,3,0,-87.356,-39.827
6.161,2,4,0,-68.991,-21.461
6.161,2,5,0,-56.557,-9.028
6.161,2,6,0,-81.485,-33.955
6.161,2,7,1,-52.641,-5.111
6.161,2,8,0,-81.538,-34.008
6.161,2,9,0,-80.848,-33.318
6.166,1,1,0,-62.387,-10.507
6.166,1,2,0,-90.227,-38.347
6.166,1,3,0,-91.331,-39.450
6.166,1,4,0,-59.525,-7.644
6.166,1,5,0,-75.482,-23.601
6.166,1,6,0,-85.678,-33.797
6.166,1,7,1,-58.199,-6.318
6.166,1,8,0,-87.952,-36.071
6.166,1,9,0,-87.952,-36.071
6.166,2,1,0,-59.923,-12.393
6.166,2,2,0,-80.464,-32.935
6.166,2,3,0,-87.358,-39.828
6.166,2,4,0,-68.991,-21.461
6.166,2,5,0,-56.561,-9.031
6.166,2,6,0,-81.487,-33.957
6.166,2,7,1,-52.639,-5.110
6.166,2,8,0,-81.538,-34.008
6.166,2,9,0,-80.859,-33.329
6.171,1,1,0,-62.387,-10.506
6.171,1,2,0,-90.232,-38.352
6.171,1,3,0,-91.331,-39.451
6.171,1,4,0,-59.521,-7.641
6.171,1,5,0,-75.488,-23.608
6.171,1,6,0,-85.678,-33.797
6.171,1,7,1,-58.201,-6.320
6.171,1,8,0,-87.953,-36.072
6.171,1,9,0,-87.953,-36.072
6.171,2,1,0,-59.925,-12.395
6.171,2,2,0,-80.463,-32.933
6.171,2,3,0,-87.359,-39.829
6.171,2,4,0,-68.991,-21.461
6.171,2,5,0,-56.564,-9.034
6.171,2,6,0,-81.489,-33.959
6.171,2,7,1,-52.638,-5.108
6.171,2,8,0,-81.538,-34.008
6.171,2,9,0,-80.869,-33.340
6.176,1,1,0,-62.386,-10.506
6.176,1,2,0,-90.237,-38.357
6.176,1,3,0,-91.331,-39.451
6.176,1,4,0,-59.518,-7.638
6.176,1,5,0,-75.495,-23.615
6.176,1,6,0,-85.677,-33.797
6.176,1,7,1,-58.202,-6.322
6.176,1,8,0,-87.954,-36.074
6.176,1,9,0,-87.954,-36.074
6.176,2,1,0,-59.927,-12.397
6.176,2,2,0,-80.462,-32.932
6.176,2,3,0,-87.360,-39.830
6.176,2,4,0,-68.991,-21.461
6.176,2,5,0,-56.567,-9.038
6.176,2,6,0,-81.491,-33.962
6.176,2,7,1,-52.636,-5.106
6.176,2,8,0,-81.539,-34.009
